Land Value ($),Building Value ($),Longitude,Latitude
96577.0,352265.0,-81.99744396,26.59280664
74290.0,352265.0,-81.99775002,26.59280513
74290.0,0.0,-81.99799473,26.59280395
186326.0,105691.0,-81.95021568,26.60378365
426360.0,0.0,-81.95047182,26.60378641
133242.0,279713.0,-82.02906936,26.58379075
200005.0,0.0,-82.00760379,26.58241321
124986.0,0.0,-81.99125462,26.58867547
88825.0,584602.0,-82.01089983,26.5561297
88825.0,472706.0,-82.01089569,26.5564696
300000.0,957626.0,-81.9756154,26.56249083
129940.0,100199.0,-81.95693415,26.56150126
15708876.0,10.0,-81.96335754,26.49934003
658870.0,1257593.0,-82.00294525,26.54165201
1800000.0,1625746.0,-81.95757352,26.55657649
144425.0,0.0,-81.99164391,26.58323186
708339.0,661186.0,-81.97054571,26.55563553
411825.0,1076289.0,-81.95267525,26.55283149
836004.0,757209.0,-81.97506471,26.55161333
85433.0,573605.0,-81.99785568,26.59885839
55718.0,0.0,-81.99798893,26.59906321
167040.0,404770.0,-81.96239351,26.57111653
609144.0,0.0,-81.99136754,26.57298934
434858.0,239768.0,-82.03210481,26.60324757
148209.0,0.0,-81.97246,26.50494098
161096.0,0.0,-81.97246544,26.50528371
509958.0,329669.0,-81.93246902,26.59011671
0.0,0.0,-81.90838565,26.56601428
0.0,0.0,-81.89816517,26.581298
638410.0,0.0,-82.00323081,26.54062836
1013493.0,1740959.0,-81.90326794,26.57307769
1103857.0,1906346.0,-81.90311536,26.57334355
134120.0,272977.0,-82.01718431,26.58335371
0.0,0.0,-81.96364708,26.52152469
125020.0,285568.0,-81.97352455,26.60185389
380497.0,48411.0,-81.88933817,26.60383966
390967.0,131039.0,-81.9352828,26.57342907
88825.0,0.0,-82.00969814,26.59083554
88825.0,0.0,-82.00995059,26.59083447
144307.0,0.0,-81.95758501,26.55982646
254352.0,212042.0,-82.01797166,26.59798996
617742.0,1250420.0,-81.97688774,26.54607885
191862.0,577577.0,-81.89737913,26.58018883
174420.0,546177.0,-81.89764013,26.58021243
133246.0,0.0,-82.00717028,26.55339237
154548.0,306015.0,-82.00771015,26.57293159
649960.0,0.0,-82.00656777,26.58030276
2768421.0,2654115.0,-81.92501049,26.53596259
0.0,0.0,-81.89895476,26.55567979
0.0,1663702.0,-81.89898124,26.55513914
492480.0,16823061.0,-81.89934791,26.55559385
0.0,0.0,-81.94684281,26.50116258
26781.0,0.0,-81.94592236,26.50156665
160693.0,292620.0,-82.01297035,26.59522071
160693.0,0.0,-82.01272553,26.59522116
1285944.0,1614760.0,-81.94765531,26.54698701
989188.0,0.0,-81.9475717,26.54671013
400056.0,964736.0,-82.00650863,26.58323638
186778.0,0.0,-81.99122158,26.58435081
1285885.0,14566.0,-81.96412735,26.54616171
333142.0,0.0,-81.88160687,26.49961591
143003.0,242711.0,-82.00827368,26.60103238
104161.0,187144.0,-81.97677178,26.58887328
468700.0,0.0,-81.88116481,26.49352758
0.0,0.0,-81.9560203,26.51843513
0.0,0.0,-81.95791666,26.51783491
0.0,0.0,-81.95793245,26.51863275
0.0,0.0,-81.95778638,26.51923683
0.0,0.0,-81.95694413,26.51954734
0.0,0.0,-81.95707025,26.51837693
0.0,0.0,-81.95692515,26.51728787
0.0,0.0,-81.95894836,26.5167892
716228.0,0.0,-81.95908298,26.51847069
20188.0,0.0,-81.95776967,26.51760531
20188.0,0.0,-81.95757163,26.51759929
20188.0,0.0,-81.95738817,26.51760172
20188.0,0.0,-81.9572047,26.51760414
20188.0,0.0,-81.95702123,26.51760657
20188.0,0.0,-81.95683776,26.51760899
20188.0,0.0,-81.95665429,26.51761142
20188.0,0.0,-81.95647083,26.51761384
20188.0,732455.0,-81.95626495,26.51761741
20188.0,739974.0,-81.95627223,26.51798685
20188.0,0.0,-81.95647802,26.51798519
20188.0,0.0,-81.95666149,26.51798277
20188.0,0.0,-81.95684496,26.51798034
20188.0,0.0,-81.95702843,26.51797792
20188.0,0.0,-81.95721189,26.51797549
20188.0,0.0,-81.95739536,26.51797307
20188.0,0.0,-81.95757883,26.51797064
20188.0,0.0,-81.95778022,26.51796798
20188.0,0.0,-81.9577893,26.51844937
20188.0,0.0,-81.95758816,26.51845203
20188.0,0.0,-81.95740469,26.51845445
20188.0,0.0,-81.95722122,26.51845688
20188.0,0.0,-81.95703775,26.5184593
20188.0,0.0,-81.95685428,26.51846173
20188.0,0.0,-81.95667081,26.51846415
20188.0,0.0,-81.95648735,26.51846658
20188.0,0.0,-81.9562816,26.51847038
20188.0,0.0,-81.95628875,26.51883958
20188.0,0.0,-81.95649454,26.51883793
20188.0,0.0,-81.95667801,26.51883551
20188.0,0.0,-81.95686148,26.51883308
20188.0,0.0,-81.95704495,26.51883066
20188.0,0.0,-81.95722842,26.51882823
20188.0,464083.0,-81.95741189,26.5188258
20188.0,0.0,-81.95759536,26.51882338
20188.0,0.0,-81.9577965,26.51882072
20188.0,0.0,-81.95760482,26.51931164
20188.0,0.0,-81.95742135,26.51931406
20188.0,0.0,-81.95723788,26.51931649
20188.0,0.0,-81.95705441,26.51931892
20188.0,0.0,-81.95687094,26.51932134
20188.0,0.0,-81.95668747,26.51932377
20188.0,0.0,-81.956504,26.51932619
21399.0,0.0,-81.95629823,26.51932999
1880668.0,0.0,-81.93698989,26.53805226
0.0,0.0,-81.93434227,26.53807542
0.0,0.0,-81.93619481,26.53866877
0.0,0.0,-81.93636389,26.53864076
2080064.0,0.0,-81.93705855,26.53833175
2060037.0,2682033.0,-81.93703935,26.53860659
2520203.0,0.0,-81.9370558,26.53891909
118864.0,0.0,-81.99666317,26.60023812
88826.0,280852.0,-82.00819264,26.57820394
1915119.0,623176.0,-81.89382124,26.54704677
1875123.0,720388.0,-81.89475439,26.54703099
111803.0,150373.0,-81.9866462,26.58481328
484083.0,861785.0,-82.03604589,26.59342211
0.0,0.0,-81.89548983,26.57159255
3474358.0,313296.0,-82.01734734,26.54374782
214269.0,0.0,-81.99608154,26.56239799
629850.0,451309.0,-81.94126859,26.55944364
629850.0,0.0,-81.94151429,26.55936621
134449.0,0.0,-81.94183613,26.55925803
11135690.0,0.0,-82.03963449,26.55931826
159874.0,467659.0,-82.00862487,26.5562898
218833.0,530089.0,-81.99206845,26.57778373
218833.0,0.0,-81.99180867,26.57779516
115470.0,277468.0,-82.03528145,26.58843781
88825.0,434878.0,-82.03528096,26.58816269
143905.0,284340.0,-82.03420866,26.58832159
724480.0,1593513.0,-81.94439171,26.51190905
776320.0,0.0,-81.94438326,26.51150472
128512.0,307385.0,-82.00230542,26.58446066
241767.0,0.0,-81.94051495,26.52033062
1392138.0,0.0,-81.94196604,26.51892341
5931567.0,9815329.0,-81.94007505,26.51931101
44270.0,0.0,-82.01493566,26.53165057
171790.0,0.0,-81.97382089,26.59315999
80008.0,0.0,-81.98983958,26.56343048
159984.0,0.0,-81.98947248,26.56343315
69445.0,422262.0,-81.97492205,26.56543247
90279.0,420777.0,-81.97492052,26.56515736
460458.0,48008.0,-81.95212384,26.59283798
88825.0,303616.0,-82.00735669,26.59584285
88825.0,375317.0,-82.007735,26.59584132
145350.0,410651.0,-81.98133085,26.56397335
218016.0,414842.0,-81.982086,26.56397421
145350.0,410651.0,-81.98090252,26.56397649
145350.0,410651.0,-81.98114726,26.56397468
145350.0,410651.0,-81.98165204,26.56397094
69445.0,379416.0,-81.991256,26.59479087
69445.0,379416.0,-81.99125368,26.59501658
69445.0,402596.0,-81.99274611,26.59221049
69445.0,402596.0,-81.99300475,26.59220723
87210.0,0.0,-81.97385697,26.59501715
87210.0,0.0,-81.97385281,26.59479709
87210.0,0.0,-81.97384865,26.59457703
197838.0,329642.0,-82.02570093,26.60135124
123507.0,0.0,-81.96956216,26.50213187
115989.0,0.0,-81.96957604,26.50185081
161096.0,478593.0,-81.96882493,26.50171057
164318.0,0.0,-81.96884932,26.50226444
2409084.0,754872.0,-81.97409065,26.49677945
76390.0,383279.0,-81.99056398,26.59745854
69445.0,383279.0,-81.9905665,26.5972191
210964.0,822595.0,-82.01948767,26.57381116
196524.0,0.0,-81.99123021,26.58641129
69445.0,279560.0,-82.00039957,26.5973455
69445.0,285930.0,-82.00065459,26.59734425
69445.0,291694.0,-82.00090961,26.59734301
115473.0,228358.0,-82.01967397,26.59415563
88825.0,302248.0,-82.01967407,26.59443644
145350.0,487079.0,-81.97967926,26.56398571
145350.0,487079.0,-81.979924,26.56398362
490594.0,673760.0,-82.01518473,26.55842076
302813.0,928014.0,-82.02091215,26.565843
302813.0,880219.0,-82.02090919,26.56562292
635278.0,604503.0,-82.02425288,26.55832377
69445.0,0.0,-81.99395782,26.56789871
69445.0,0.0,-81.993962,26.56811878
149220.0,317749.0,-82.01794858,26.58322433
160693.0,837396.0,-82.01366844,26.59800432
160693.0,623543.0,-82.01391326,26.59800416
69445.0,402596.0,-81.99166841,26.58519324
69445.0,402596.0,-81.99166748,26.58497315
69445.0,402596.0,-81.99166656,26.58475306
69445.0,402596.0,-81.99166563,26.58453297
136508.0,0.0,-81.96120671,26.57453295
136508.0,221571.0,-81.96144896,26.57445725
69445.0,402596.0,-81.99166439,26.58430595
69445.0,402596.0,-81.99166341,26.5840721
617758.0,30776.0,-81.99394373,26.55719907
96900.0,409587.0,-81.88473981,26.59270116
96900.0,160040.0,-81.88500237,26.59269856
69445.0,437436.0,-81.97504806,26.59808715
69445.0,433355.0,-81.97504391,26.59786709
14320.0,0.0,-81.92832856,26.50993206
0.0,0.0,-81.92939782,26.51263125
0.0,0.0,-81.92879205,26.51128569
0.0,0.0,-81.92784816,26.5112965
0.0,0.0,-81.92769908,26.51181654
14320.0,0.0,-81.92761329,26.51083469
14320.0,0.0,-81.92761596,26.51096878
14320.0,0.0,-81.92811601,26.51159823
14320.0,0.0,-81.92812052,26.51173276
14320.0,0.0,-81.9281234,26.51187717
14320.0,0.0,-81.92812613,26.51201134
57736.0,257835.0,-81.92806685,26.51221597
44413.0,264058.0,-81.92822963,26.5122162
44413.0,322673.0,-81.92836722,26.5122141
44413.0,322673.0,-81.92850481,26.512212
44413.0,322673.0,-81.9286424,26.5122099
44413.0,325580.0,-81.92879146,26.51220763
44413.0,322673.0,-81.92895198,26.51220518
44413.0,322673.0,-81.92910103,26.5122029
44413.0,322673.0,-81.92923862,26.5122008
44413.0,324459.0,-81.92937741,26.51220285
57736.0,247577.0,-81.92766128,26.51162444
44413.0,252978.0,-81.92767073,26.51179975
44413.0,252978.0,-81.92767361,26.51194416
44413.0,252978.0,-81.92767628,26.51207826
44413.0,252992.0,-81.92767874,26.51220204
44413.0,259123.0,-81.92766289,26.51234467
66619.0,260098.0,-81.92767346,26.51254914
66619.0,252669.0,-81.92783434,26.51264404
44413.0,269377.0,-81.9280439,26.51263738
44413.0,266816.0,-81.92819441,26.51262259
44413.0,269377.0,-81.928332,26.51262049
44413.0,276006.0,-81.92846959,26.51261839
44413.0,276486.0,-81.92860718,26.51261629
44413.0,269377.0,-81.92874477,26.51261419
44413.0,269377.0,-81.92888236,26.51261209
44413.0,269377.0,-81.92901995,26.51260999
44413.0,269386.0,-81.92915754,26.5126079
44413.0,274866.0,-81.9292951,26.51260588
0.0,0.0,-81.92655967,26.51141534
0.0,0.0,-81.92587643,26.51154353
10000.0,0.0,-81.92717814,26.51086879
10000.0,0.0,-81.92717964,26.51094443
10000.0,0.0,-81.92718074,26.51099945
10000.0,0.0,-81.92718204,26.51106478
10000.0,0.0,-81.92718355,26.51114042
10000.0,0.0,-81.92718485,26.51120575
10000.0,0.0,-81.92718594,26.51126076
10000.0,0.0,-81.92718349,26.51134884
57736.0,246213.0,-81.92611528,26.51168187
44413.0,252503.0,-81.92628439,26.51168134
44413.0,252503.0,-81.92642197,26.5116791
44413.0,260578.0,-81.92655956,26.51167686
44413.0,252503.0,-81.92670861,26.51167443
44413.0,259936.0,-81.92686913,26.51167181
44413.0,260571.0,-81.92701818,26.51166938
44413.0,260571.0,-81.92715577,26.51166714
44413.0,252503.0,-81.92729335,26.51166489
44413.0,252516.0,-81.92743095,26.51166264
108205.0,417784.0,-81.96438042,26.56427071
108205.0,417784.0,-81.96438035,26.5644908
108205.0,417784.0,-81.96438028,26.56471089
1055887.0,0.0,-81.92046294,26.56204016
1002027.0,0.0,-81.92042011,26.56179893
69445.0,0.0,-81.99405484,26.58129732
297929.0,0.0,-81.99498398,26.58142817
160693.0,0.0,-82.01395047,26.59578286
160693.0,0.0,-82.01419529,26.5957824
20.0,0.0,-81.89110124,26.60395181
650718.0,228545.0,-82.00015242,26.54731486
37348.0,167352.0,-81.93051951,26.51864258
303620.0,0.0,-81.95512272,26.55871518
115473.0,0.0,-82.00759478,26.54988792
115473.0,0.0,-82.00759138,26.55016302
115473.0,0.0,-82.00758799,26.55043812
115473.0,622979.0,-82.0075846,26.55071322
104872.0,0.0,-81.99260411,26.58242915
878.0,0.0,-82.01162206,26.52099361
3207.0,0.0,-82.00179709,26.5237068
154558.0,0.0,-82.01356887,26.56225328
83520.0,539489.0,-81.99115184,26.57505467
83520.0,581527.0,-81.96436457,26.56645612
222720.0,498024.0,-81.98813065,26.56392428
83520.0,553704.0,-81.99045135,26.57420953
222000.0,1034770.0,-81.991262,26.59043619
96465.0,0.0,-81.99238704,26.60361115
156820.0,821993.0,-81.94939457,26.56143241
333068.0,766024.0,-82.02329448,26.57809747
88825.0,338083.0,-82.01694168,26.56522496
88825.0,298221.0,-82.01693872,26.56500489
88825.0,400659.0,-82.01265946,26.56156844
88825.0,340705.0,-82.0129042,26.5615695
147451.0,389649.0,-82.03773553,26.57522394
87208.0,201876.0,-81.97081025,26.59678435
1631473.0,4327703.0,-81.90126129,26.57425859
577928.0,592916.0,-81.93725726,26.59280309
101770.0,10.0,-81.96954331,26.49719801
69445.0,406513.0,-81.99106728,26.56901629
69445.0,406513.0,-81.99107035,26.56923637
411825.0,496818.0,-81.97300051,26.55858917
78400.0,122018.0,-81.95989616,26.50295701
104176.0,0.0,-81.96023251,26.50295711
0.0,0.0,-81.9209114,26.54130425
99990.0,0.0,-82.00623496,26.58868499
159885.0,601003.0,-82.01714436,26.57605982
96577.0,267119.0,-81.97872856,26.60020972
74290.0,353372.0,-81.97841642,26.60021414
206640.0,0.0,-82.02370231,26.58211413
44814.0,210620.0,-81.92996455,26.51685179
159984.0,313845.0,-82.00643077,26.58945436
276958.0,378855.0,-82.02914755,26.59428934
1444020.0,2312413.0,-81.94238091,26.59125145
256775.0,0.0,-81.94167477,26.568325
617738.0,38123.0,-81.95946466,26.55822559
411825.0,0.0,-81.97652105,26.54448896
302813.0,830951.0,-82.01517917,26.55880807
302813.0,742661.0,-82.01517647,26.55902814
545741.0,28330.0,-81.94652912,26.5814511
284240.0,438908.0,-81.94620983,26.58145946
101741.0,347519.0,-81.97555568,26.57377034
247983.0,631747.0,-81.87953925,26.51961869
276375.0,0.0,-81.87909724,26.52001362
241044.0,313017.0,-82.01035952,26.60324337
188955.0,360716.0,-81.97599164,26.57376698
0.0,0.0,-81.94696812,26.49912293
0.0,0.0,-81.94696691,26.49975464
0.0,0.0,-81.94713953,26.50038388
770113.0,246659.0,-81.97368048,26.55730327
535373.0,709751.0,-81.97365333,26.55771404
1179440.0,72222.0,-82.02141384,26.58371404
950190.0,71639.0,-82.03014745,26.5695103
473640.0,0.0,-82.00633535,26.54291123
0.0,0.0,-81.94971911,26.49952918
0.0,0.0,-81.94762789,26.49481045
49669.0,116994.0,-81.881394,26.57404724
2750507.0,1440042.0,-81.94601245,26.52914985
2755190.0,3087938.0,-81.94568209,26.52921304
0.0,0.0,-81.9459263,26.49810584
41990.0,121033.0,-81.9552307,26.51416311
41990.0,42632.0,-81.95507966,26.51416895
74290.0,348046.0,-81.98827591,26.60017856
74290.0,0.0,-81.98803108,26.60017946
353317.0,178483.0,-81.88465446,26.52353638
565250.0,2676757.0,-82.03460411,26.55932543
565250.0,0.0,-82.0343441,26.55932588
115473.0,201062.0,-82.02023588,26.59940105
88825.0,334226.0,-82.02055721,26.59940108
1048539.0,0.0,-81.89867311,26.57883548
1048569.0,0.0,-81.89856516,26.57862048
22610.0,429444.0,-81.87869811,26.57451659
16150.0,454480.0,-81.87870107,26.57432525
253326.0,297549.0,-81.89512412,26.59118142
133248.0,326958.0,-82.02932149,26.57310947
88825.0,390901.0,-82.01008577,26.5544185
88825.0,0.0,-82.00984105,26.55441744
97708.0,240181.0,-82.02361649,26.58894057
102148.0,190895.0,-82.02361195,26.58916491
69444.0,360138.0,-82.00283017,26.58214397
69445.0,266154.0,-81.99430809,26.56556577
69445.0,306688.0,-81.99430481,26.56533194
113615.0,0.0,-81.94605038,26.57657861
108205.0,452691.0,-81.94628492,26.57661124
69445.0,364801.0,-81.99169675,26.59655506
69445.0,364801.0,-81.99169686,26.59633497
627751.0,322853.0,-82.00985941,26.5448439
627751.0,0.0,-82.00996251,26.54482546
627751.0,149521.0,-82.01005159,26.54477253
627751.0,139874.0,-82.01011783,26.54470319
724328.0,597411.0,-82.01015041,26.54379414
1900.0,0.0,-81.90372184,26.54789457
133252.0,400892.0,-82.01151583,26.55630236
227385.0,427975.0,-81.89712617,26.55626527
789560.0,1061291.0,-81.89762034,26.55624267
7777200.0,7282643.0,-81.89688162,26.55532569
58138.0,154188.0,-81.93980697,26.50733116
148238.0,148297.0,-81.95458608,26.5923682
251874.0,0.0,-81.97974524,26.5624914
55495.0,0.0,-81.993416,26.569839
0.0,0.0,-81.97283669,26.60253826
868723.0,3276902.0,-81.97270851,26.60367506
1403003.0,2795523.0,-81.97353584,26.60367005
2230619.0,2777191.0,-81.97320218,26.6030629
763477.0,1754531.0,-81.97367336,26.60255971
83520.0,435500.0,-82.00366234,26.56340453
111436.0,360139.0,-81.98192928,26.60372284
619636.0,49170.0,-81.95810829,26.57245129
1168280.0,406935.0,-81.94315817,26.51255961
1363420.0,1555122.0,-81.94319461,26.51314087
133234.0,106343.0,-82.01087901,26.58616847
90277.0,194798.0,-82.00092903,26.59046496
365812.0,498500.0,-82.02850564,26.58961647
111434.0,386319.0,-81.98499704,26.59647306
96581.0,796897.0,-81.98499682,26.59685822
741285.0,1245760.0,-81.97368644,26.5536101
535373.0,1920434.0,-81.97367483,26.55401492
2014585.0,5715722.0,-81.93312913,26.51264311
1182876.0,208795.0,-81.93301454,26.51327103
328240.0,152896.0,-81.99655094,26.56622947
135320.0,0.0,-81.96270559,26.50150491
100.0,0.0,-81.93250294,26.51915793
134122.0,400936.0,-82.02683354,26.54959167
0.0,0.0,-81.92611681,26.52488169
0.0,0.0,-81.92690457,26.52492198
0.0,0.0,-81.92698926,26.52571425
0.0,0.0,-81.92425281,26.53146979
0.0,0.0,-81.92540238,26.53199547
0.0,0.0,-81.92495208,26.52930481
88825.0,357014.0,-82.03134881,26.56976984
115475.0,0.0,-82.03134832,26.56949471
96900.0,293935.0,-81.89251677,26.59108539
96900.0,291626.0,-81.892711,26.59115036
225640.0,1162650.0,-81.9570701,26.56399315
155202.0,105225.0,-82.00052984,26.54852261
883400.0,351935.0,-81.89788547,26.54531035
0.0,290475.0,-81.93168782,26.50397208
0.0,348564.0,-81.93177998,26.50397
0.0,348564.0,-81.93187097,26.50396849
0.0,348564.0,-81.93196251,26.50396624
0.0,348564.0,-81.93205436,26.50396611
0.0,290475.0,-81.93214515,26.50396449
0.0,290475.0,-81.93168672,26.50433155
0.0,348564.0,-81.93177221,26.50432949
0.0,348564.0,-81.93186391,26.50432736
0.0,348564.0,-81.93195561,26.50432522
0.0,348564.0,-81.93204732,26.50432308
0.0,348564.0,-81.93213902,26.50432094
0.0,348564.0,-81.93223072,26.50431881
0.0,290475.0,-81.93231478,26.50431685
411825.0,1129466.0,-81.95264142,26.55127913
88825.0,0.0,-82.02317598,26.59921409
115474.0,198651.0,-82.02317434,26.59893898
230339.0,460479.0,-82.00972185,26.58403505
104174.0,414975.0,-82.00005946,26.58662439
199985.0,0.0,-81.99225205,26.60217876
111802.0,0.0,-81.97458046,26.59682339
111440.0,585754.0,-81.99703603,26.59782908
111435.0,228682.0,-81.98522388,26.5875307
162310.0,175521.0,-81.95503592,26.59236931
463282.0,73110.0,-82.01770583,26.56747326
339958.0,429417.0,-81.93092194,26.58717053
0.0,314441.0,-81.92756915,26.52440418
0.0,314441.0,-81.92756915,26.52440418
0.0,314441.0,-81.92706172,26.52394019
0.0,314441.0,-81.92706172,26.52394019
0.0,314441.0,-81.92682626,26.52394307
0.0,314441.0,-81.92682626,26.52394307
0.0,314441.0,-81.92659079,26.52394596
0.0,314441.0,-81.92659079,26.52394596
0.0,314441.0,-81.92635532,26.52394884
0.0,314441.0,-81.92635532,26.52394884
434839.0,726548.0,-82.03550488,26.5985075
289893.0,555710.0,-82.03509964,26.59811414
310104.0,349550.0,-82.01245994,26.56679489
463990.0,1145117.0,-82.03104315,26.55668936
473599.0,50915.0,-81.9623703,26.55869666
302813.0,422713.0,-82.02256225,26.57044153
302813.0,268545.0,-82.02280701,26.57044257
150198.0,423402.0,-82.00225445,26.55760663
104166.0,186813.0,-81.99926255,26.57458028
0.0,314441.0,-81.92567093,26.52518113
0.0,314441.0,-81.92567093,26.52518113
0.0,314441.0,-81.92571929,26.52539531
0.0,314441.0,-81.92571929,26.52539531
0.0,0.0,-81.92702353,26.52424878
0.0,314441.0,-81.92452869,26.53116067
0.0,314441.0,-81.92452869,26.53116067
0.0,314441.0,-81.9243861,26.53173784
0.0,314441.0,-81.9243861,26.53173784
411825.0,200002.0,-81.96530389,26.55788928
0.0,307254.0,-81.9264636,26.5243522
0.0,307254.0,-81.9264636,26.5243522
0.0,314441.0,-81.9275817,26.52503954
0.0,314441.0,-81.9275817,26.52503954
0.0,314441.0,-81.92757758,26.52482777
0.0,314441.0,-81.92757758,26.52482777
0.0,314441.0,-81.9247648,26.53115982
0.0,314441.0,-81.9247648,26.53115982
339958.0,267938.0,-81.93511829,26.57026282
0.0,314441.0,-81.92429369,26.53116156
0.0,314441.0,-81.92429369,26.53116156
343995.0,234084.0,-81.99489928,26.54744818
343995.0,709775.0,-81.99490202,26.5472281
809864.0,3816931.0,-81.99146535,26.60181799
720694.0,1606093.0,-81.95834738,26.54738695
339958.0,150276.0,-81.93088046,26.60037179
90279.0,372761.0,-81.99056783,26.59452335
